"Collar","Sample ID","Geol_From","Geol_To","Thickness","Chk","Comments","Lab","Dispatch_ID","Lab_Certificate","Dispatch_Date","Drill_Sample_Type","Sample_Mass","Sampler","Samp_Date","AuCheck_ppm_Au-AA23","AuCheck_ppm_Au-AA24","AuCheck_ppm_Au-GRA22","RecvdWt_kg_WEI-21"
"JES-25-115","676246","36.6","38.125","1.53","1","","ALS","PIL-089","HE25108557 - Finalized","14/04/2025","Chips_QuarterSplit","8.785","Yuvitza.Davila","14/04/2025","","","","8.789999999999999"
"JES-25-115","676247","38.125","39.65","1.53","1","","ALS","PIL-089","HE25108557 - Finalized","14/04/2025","Chips_QuarterSplit","8.69","Yuvitza.Davila","14/04/2025","","","","8.720000000000001"
"JES-25-115","676248","39.65","41.175","1.53","1","","ALS","PIL-089","HE25108557 - Finalized","14/04/2025","Chips_QuarterSplit","7.8","Yuvitza.Davila","14/04/2025","","","","7.81"
"JES-25-115","676249","41.175","42.7","1.53","1","","ALS","PIL-089","HE25108557 - Finalized","14/04/2025","Chips_QuarterSplit","8.82","Yuvitza.Davila","14/04/2025","","","","8.83"
"JES-25-115","676250","42.7","44.225","1.53","1","","ALS","PIL-089","HE25108557 - Finalized","14/04/2025","Chips_QuarterSplit","6.635","Yuvitza.Davila","14/04/2025","","","","6.64"
"JES-25-115","676251","44.225","45.75","1.53","1","","ALS","PIL-089","HE25108557 - Finalized","14/04/2025","Chips_QuarterSplit","8.82","Yuvitza.Davila","14/04/2025","","","","8.83"
"JES-25-115","676252","45.75","47.275","1.53","1","","ALS","PIL-089","HE25108557 - Finalized","14/04/2025","Chips_QuarterSplit","6.075","Yuvitza.Davila","14/04/2025","","","","6.07"
"JES-25-115","676253","47.275","48.8","1.53","1","","ALS","PIL-089","HE25108557 - Finalized","14/04/2025","Chips_QuarterSplit","7.305","Yuvitza.Davila","14/04/2025","","","","7.3"
"JES-25-115","676254","48.8","50.325","1.53","1","","ALS","PIL-089","HE25108557 - Finalized","14/04/2025","Chips_QuarterSplit","7.085","Yuvitza.Davila","14/04/2025","","","","7.09"
"JES-25-115","676257","50.325","51.85","1.53","1","","ALS","PIL-089","HE25108557 - Finalized","14/04/2025","Chips_QuarterSplit","7.015","Yuvitza.Davila","14/04/2025","","","","7.02"
"JES-25-115","676258","51.85","53.375","1.53","1","","ALS","PIL-089","HE25108557 - Finalized","14/04/2025","Chips_QuarterSplit","8.135","Yuvitza.Davila","14/04/2025","","","","8.15"
"JES-25-115","676259","53.375","54.9","1.53","1","","ALS","PIL-089","HE25108557 - Finalized","14/04/2025","Chips_QuarterSplit","5.665","Yuvitza.Davila","14/04/2025","","","","5.67"
"JES-25-115","676260","54.9","56.425","1.53","1","","ALS","PIL-089","HE25108557 - Finalized","14/04/2025","Chips_QuarterSplit","6.765","Yuvitza.Davila","14/04/2025","","","","6.77"
"JES-25-115","676261","56.425","57.95","1.53","1","","ALS","PIL-089","HE25108557 - Finalized","14/04/2025","Chips_QuarterSplit","5.51","Yuvitza.Davila","14/04/2025","","","","5.51"
"JES-25-115","676262","57.95","59.475","1.53","1","","ALS","PIL-089","HE25108557 - Finalized","14/04/2025","Chips_QuarterSplit","5.825","Yuvitza.Davila","14/04/2025","","","","5.84"
"JES-25-115","676263","59.475","61","1.53","1","","ALS","PIL-089","HE25108557 - Finalized","14/04/2025","Chips_QuarterSplit","6.98","Yuvitza.Davila","14/04/2025","","","","7.01"
"JES-25-115","676264","61","62.525","1.53","1","","ALS","PIL-089","HE25108557 - Finalized","14/04/2025","Chips_QuarterSplit","5.83","Yuvitza.Davila","14/04/2025","","","","5.83"
"JES-25-115","676265","62.525","64.05","1.53","1","","ALS","PIL-089","HE25108557 - Finalized","14/04/2025","Chips_QuarterSplit","5.62","Yuvitza.Davila","14/04/2025","","","","5.63"
"JES-25-115","676266","64.05","65.575","1.53","1","","ALS","PIL-089","HE25108557 - Finalized","14/04/2025","Chips_QuarterSplit","6.155","Yuvitza.Davila","14/04/2025","","","","6.15"
"JES-25-115","676267","65.575","67.1","1.52","1","","ALS","PIL-089","HE25108557 - Finalized","14/04/2025","Chips_QuarterSplit","8","Yuvitza.Davila","14/04/2025","","","","8.01"
"JES-25-115","676268","67.1","68.625","1.53","1","","ALS","PIL-089","HE25108557 - Finalized","14/04/2025","Chips_QuarterSplit","6.69","Yuvitza.Davila","14/04/2025","","","","6.69"
"JES-25-115","676269","68.625","70.15","1.53","1","","ALS","PIL-089","HE25108557 - Finalized","14/04/2025","Chips_QuarterSplit","7.57","Yuvitza.Davila","14/04/2025","","","","7.58"
